artist,id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
The Jackson 5,2dYdai0GywuwYq6blSwDBV,The Love You Save,0.755,0.703,9.0,-10.917,0.0,0.06,0.364,0.0,0.113,0.949,113.732,51
Marvin Gaye,7ohR0qPH6f2Vuj2pUNanJG,Got To Give It Up - Pt. 1,0.855,0.847,2.0,-9.019,1.0,0.042,0.2339999999999999,0.00062,0.345,0.89,122.644,67
Lionel Richie,17CPezzLWzvGfpZW6X8XT0,"Say You, Say Me",0.64,0.406,8.0,-11.129,1.0,0.0274,0.367,0.0,0.0865,0.233,128.026,72
The Supremes,4a01ClusxuZiloOK5UgLUn,You Keep Me Hangin' On,0.682,0.612,8.0,-7.004,0.0,0.0381,0.284,0.0,0.0783,0.845,127.647,61
Michael Jackson,0ZFqB9g2FujbmMSrjqsL3j,Ben - Single Version,0.439,0.1689999999999999,5.0,-10.884,1.0,0.0301,0.912,0.0004559999999999,0.115,0.304,136.32,54
The Supremes,4KUGhh0lsJ8GxQJ1Um8UrB,Love Is Here And Now You're Gone,0.575,0.643,5.0,-7.744,0.0,0.0504,0.3829999999999999,0.0,0.0925,0.846,113.958,48
Diana Ross,4sIkDCqNjTubfb5UVs8lEA,Touch Me In The Morning,0.355,0.615,6.0,-7.21,1.0,0.0314,0.4539999999999999,0.0,0.0477,0.603,137.19,54
Stevie Wonder,4RQgqR09VmHn345vRhKQ6T,Sir Duke,0.5760000000000001,0.579,6.0,-9.628,1.0,0.0769,0.16,0.0,0.0777,0.947,106.978,23
Stevie Wonder,74MfBIVOVHzQiJqfJ1dgTo,I Wish,0.826,0.718,10.0,-10.388,0.0,0.0555,0.0845,5.44e-06,0.0652,0.884,105.857,20
The Miracles,2j4k2Q2SGEijVhTv8pycv2,Love Machine,0.7440000000000001,0.986,7.0,-4.425,0.0,0.0843,0.178,0.0003689999999999,0.0289999999999999,0.72,144.885,53
The Supremes,6WGtWrzsyCtHjUod3dKbIU,The Happening - Album Version (Stereo),0.382,0.7609999999999999,8.0,-6.839,1.0,0.036,0.188,0.0,0.634,0.841,171.919,7
The Jackson 5,5RdhBLmB4DyFHLglRrfx63,I'll Be There,0.51,0.515,5.0,-7.247000000000001,1.0,0.0253,0.593,1.24e-06,0.654,0.331,93.212,68
The Temptations,39Bd345OWEhRNyfayhp9gv,Just My Imagination (Running Away With Me),0.431,0.239,0.0,-15.402,1.0,0.0276,0.897,0.0096099999999999,0.179,0.455,92.492,65
The Temptations,0LlqwwSGPJen7TMVCzp1dI,Papa Was A Rollin' Stone,0.858,0.297,8.0,-17.123,1.0,0.173,0.417,0.231,0.0543,0.701,121.167,7
Boyz II Men,7MYmo0JJJDmu4MZTSAF9y3,On Bended Knee,0.626,0.532,8.0,-8.097000000000001,1.0,0.0351,0.413,0.0,0.1159999999999999,0.1969999999999999,116.621,60
Stevie Wonder,1inwt0v9a4ib9yS6Y4KsdM,You Haven't Done Nothin',0.75,0.629,10.0,-9.978,0.0,0.0381,0.294,7.52e-05,0.439,0.8240000000000001,101.472,55
Diana Ross,10VbGCpgC4FtmYSwBLvIDX,Theme From Mahogany (Do You Know Where You're Going To) - Single Version,0.35,0.421,0.0,-10.757,0.0,0.0311,0.591,0.000475,0.0949,0.281,140.05700000000002,50
Boyz II Men,027tq4cWr0kRxLTfdxvM1L,4 Seasons Of Loneliness,0.583,0.488,6.0,-10.494000000000002,1.0,0.0444,0.821,1.74e-05,0.115,0.191,98.497,50
Diana Ross,4UqPeeSyRt59KZmC0aA2Ni,Love Hangover,0.52,0.665,1.0,-10.313,1.0,0.0398,0.243,0.0093,0.0508,0.88,112.465,54
Martha Reeves & The Vandellas,7yyGFGXkaZbdDKun1g4AXO,Nowhere To Run - Single Version / Mono,0.611,0.932,2.0,-2.491,0.0,0.0618,0.123,0.0,0.0607,0.917,129.719,44
Marvin Gaye,0UERoCKd24PKovd4BwRzBQ,It Takes Two,0.523,0.48,3.0,-10.923,1.0,0.0492,0.214,0.0,0.0751,0.81,151.4,64
Jr. Walker & The All Stars,6VzM9C7CXyn1BQdgTJVqDx,Shotgun,0.747,0.6709999999999999,1.0,-5.737,1.0,0.0332,0.181,5.24e-06,0.061,0.6809999999999999,120.98,61
Stevie Wonder,2eF8pWbiivYsYRpbntYsnc,"Signed, Sealed, Delivered (I'm Yours)",0.675,0.597,5.0,-11.329,1.0,0.0337,0.0534,0.0,0.0986,0.828,108.875,77
The Temptations,676Rf0qIOh2gKNEl9TnCOx,Get Ready,0.59,0.737,7.0,-5.867000000000001,1.0,0.0384,0.4039999999999999,0.0,0.108,0.877,132.966,67
Barrett Strong,0QMFMQF3HoSk5WvMyx8aMT,Money (That's What I Want) - Single Version / Mono,0.665,0.8059999999999999,5.0,-7.972,1.0,0.0327,0.346,0.0,0.128,0.953,132.263,50
Smokey Robinson & The Miracles,6Hd8mrDwBQ8rLo70FwFG5C,I Second That Emotion,0.711,0.6629999999999999,2.0,-9.262,1.0,0.0308,0.26,1.23e-06,0.0291,0.8959999999999999,96.812,65
Marvin Gaye,2zF8ro2hX0aEYaqXQdEKW1,How Sweet It Is (To Be Loved By You),0.653,0.49,0.0,-10.106,1.0,0.0408,0.3229999999999999,4.13e-06,0.0832,0.963,110.202,62
David Ruffin,09VbZ87CD4kGyQ9QBrnziC,My Whole World Ended (The Moment You Left Me),0.565,0.6679999999999999,5.0,-9.338,1.0,0.0429,0.00576,0.0,0.0315,0.799,110.161,48
Teena Marie,4CCJB3TUBjvfgahZiTvFg0,I Need Your Lovin',0.713,0.636,0.0,-12.474,1.0,0.0462,0.0585,0.00485,0.0783,0.8,109.719,48
Rick James,2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,0.8320000000000001,0.797,9.0,-8.193999999999999,0.0,0.0487,0.246,0.0,0.0545,0.961,132.431,70
The Miracles,1b833AsiKCEhLLxmdQu9Hw,Love Machine - Pt. 1,0.741,0.8290000000000001,5.0,-12.048,1.0,0.0554,0.0637,0.0,0.048,0.818,143.738,51
Thelma Houston,2bEBafnFsw7a0X8rjJxdBh,Jumpin' Jack Flash,0.531,0.6940000000000001,8.0,-11.49,1.0,0.0388,0.0692,0.2769999999999999,0.26,0.8220000000000001,132.77100000000002,40
Commodores,23IK8TF2MSiLnuEjaYPfVV,Nightshift,0.736,0.5710000000000001,8.0,-10.123,1.0,0.0388,0.604,0.0103,0.0662,0.38,105.066,63
Lionel Richie,2SQkCUj5rYrFCRKnaTbYYr,You Are,0.78,0.4679999999999999,1.0,-12.611,1.0,0.0334,0.225,1.7899999999999998e-05,0.0413,0.757,111.978,54
Billy Preston,7wlPnBfcywEctiVWwCdxvn,With You I'm Born Again,0.303,0.32,10.0,-11.435,1.0,0.0366,0.875,0.000709,0.1119999999999999,0.407,82.0,46
Brian McKnight,3l9OCOG3Vt6c2lxeMyGSIY,One Last Cry,0.261,0.14,11.0,-13.626,1.0,0.0334,0.912,0.00028,0.133,0.0984,71.251,65
India.Arie,5w0wdbvOSarNR3DBHRcURH,Little Things - Main,0.8029999999999999,0.535,8.0,-9.233,1.0,0.104,0.084,0.00257,0.2269999999999999,0.584,92.976,38
Kem,3HoyAX58MUIBFCNmhMliHy,Love Calls - Main,0.8109999999999999,0.5379999999999999,6.0,-9.413,0.0,0.0678,0.434,0.00197,0.124,0.531,143.874,55
Kevin Ross,7j7sgbpZrEUyXIjAegqOed,Long Song Away,0.6579999999999999,0.679,7.0,-6.585,1.0,0.212,0.585,1.46e-06,0.111,0.43,89.965,50
BJ The Chicago Kid,6PmnGYDsruYLBNY4Rpx4t9,Church,0.672,0.569,11.0,-6.319,0.0,0.0624,0.0481,0.0,0.295,0.46,95.971,58
JAMESDAVIS,5Ctp29E4N078VPralCQJBb,Something To Talk About,0.623,0.411,10.0,-9.978,1.0,0.108,0.741,0.0,0.0895,0.546,79.889,53
The Velvelettes,26fSgIa539TCK3KV76chHU,Needle In A Haystack,0.696,0.759,0.0,-3.514,1.0,0.0289,0.568,1.93e-06,0.13,0.696,77.505,56
Martha Reeves & The Vandellas,3sBwq1Bhsd2thzSxC2PQwh,You've Been In Love Too Long - Single Version,0.701,0.551,8.0,-4.008,1.0,0.032,0.65,0.0,0.143,0.6859999999999999,119.064,41
Gladys Knight & The Pips,3BrUr1rwAYJbf6sLlDf7WN,If I Were Your Woman,0.435,0.607,6.0,-9.284,1.0,0.0369,0.49,0.181,0.273,0.741,76.255,44
Diana Ross & The Supremes,69EILuL34ggLWQsa626bes,Love Child,0.574,0.96,9.0,-0.81,0.0,0.0455,0.125,2.27e-05,0.23,0.65,105.008,50
The Marvelettes,6jX5mso4x00c1EiNMrTU9U,Please Mr. Postman,0.7859999999999999,0.7829999999999999,2.0,-5.191,1.0,0.0314,0.723,0.0,0.195,0.968,121.451,69
Gladys Knight & The Pips,7MF7QAodbGzNYav5ZfIhAY,Midnight Train to Georgia,0.594,0.38,10.0,-12.059,0.0,0.0455,0.273,2.87e-05,0.1,0.446,92.004,69
Thelma Houston,51qi5dgc9CsotM87GmRkAX,Don't Leave Me This Way,0.5589999999999999,0.818,0.0,-6.899,0.0,0.0514,0.285,0.00144,0.0735,0.765,121.523,43
Brenda Holloway,68ngnSqAtSBOUc0s2LZkcf,Every Little Bit Hurts,0.401,0.528,0.0,-6.865,1.0,0.0304,0.574,0.0,0.1009999999999999,0.41,142.836,32
Kim Weston,6Q5UkaoE4QpsSm4kykFhKc,Take Me In Your Arms (Rock Me A Little While),0.427,0.83,3.0,-6.959,1.0,0.0453,0.206,0.0,0.0667,0.885,177.748,32
Tammi Terrell,3u7n1FGFhlUEZrjCmwwepe,Come On And See Me,0.589,0.758,1.0,-4.158,1.0,0.0315,0.0715,0.00842,0.104,0.8690000000000001,113.864,39
The Good Girls,4UOX1Clxfkldv2mMZWCUav,Your Sweetness,0.7909999999999999,0.942,6.0,-9.295,0.0,0.0712,0.114,0.00743,0.0452,0.8170000000000001,112.104,38
Mary Jane Girls,2STCPBRYYnsGlzmhNktVou,Candy Man,0.908,0.419,3.0,-12.003,1.0,0.0483,0.0327,0.337,0.0188,0.967,122.249,49
Syreeta,6TlY0x1Xkc6yT8BEm5qNDN,I Love Every Little Thing About You,0.8320000000000001,0.7240000000000001,1.0,-8.314,1.0,0.0761,0.8540000000000001,0.0611,0.106,0.936,105.267,23
Erykah Badu,7pv80uUHfocFqfTytu1MVi,Didn't Cha Know,0.753,0.472,3.0,-9.761,0.0,0.121,0.48,0.0133,0.284,0.816,135.276,64
Zhané,5yMQERKmNx6ajo4qHi1KT2,Sending My Love,0.7190000000000001,0.498,7.0,-9.856,1.0,0.0541,0.0325,0.0949,0.059,0.212,95.021,56
Stacy Barthe,6DUsIIU6AGpnPfIJImNZoD,Extraordinary Love - Fall Version,0.417,0.387,4.0,-10.726,0.0,0.0275,0.0217,0.152,0.287,0.0358,89.969,32
India.Arie,4oiAlcisfimXQc1wyAtX9a,Video,0.652,0.621,9.0,-8.677,0.0,0.263,0.104,5.3e-06,0.0382,0.6609999999999999,169.983,62
Shanice,2UX4NQt9AEGmwm3WlyOkhV,I Love Your Smile,0.5920000000000001,0.782,5.0,-8.975,0.0,0.26,0.011,4.89e-05,0.27,0.708,188.056,52
Marvin Gaye,4RNHbYuRaZesMODlihhsUG,What's Going On,0.433,0.733,1.0,-9.244,0.0,0.0491,0.307,0.000144,0.0827,0.742,102.662,61
Martha Reeves & The Vandellas,2nxSAQBvF6gDIwZmG6B9nO,I Should Be Proud,0.423,0.754,0.0,-10.15,1.0,0.118,0.193,1.18e-06,0.3429999999999999,0.8059999999999999,177.821,43
The Temptations,7gWBXNYoKH7jLZx0MgZCfl,Ball Of Confusion (That's What The World Is Today),0.535,0.774,5.0,-6.42,1.0,0.0593,0.0983,0.0,0.5589999999999999,0.865,79.5,46
Edwin Starr,4ZEEcEMGjkWOfZNBcIB9yE,War,0.59,0.6709999999999999,1.0,-12.484000000000002,1.0,0.154,0.0939,0.0,0.248,0.736,109.333,66
Gladys Knight & The Pips,6ZuT1W9PtkDMit1dbDs8jz,Friendship Train,0.6709999999999999,0.8140000000000001,5.0,-5.354,1.0,0.0419,0.363,0.0,0.4039999999999999,0.962,130.328,32
The Supremes,03IOfDZjjJNG8lDrpEB0ZS,Stoned Love - Single Version,0.617,0.8059999999999999,2.0,-3.883,1.0,0.0395,0.616,6.14e-06,0.0939,0.774,119.835,51
Jimmy Ruffin,70n6myJfcm0dOmqbu9iA4l,"He Ain't Heavy, He's My Brother",0.47,0.713,7.0,-6.084,1.0,0.0386,0.2289999999999999,1.35e-05,0.698,0.7490000000000001,77.84,41
The Undisputed Truth,5Vdg4tP25ffeGEC5GGmCwm,Smiling Faces Sometimes,0.551,0.461,11.0,-11.778,1.0,0.0255,0.252,2.39e-06,0.0541,0.7390000000000001,105.155,55
The Temptations,7uwymVAAwqC5VI5IUkGt6s,Message From A Black Man,0.62,0.638,10.0,-9.366,0.0,0.027,0.12,0.00232,0.184,0.7659999999999999,98.989,41
Willie Hutch,1haurWCw5Yb1oP8xNQTfCV,Brother's Gonna Work It Out - The Mack/Soundtrack Version,0.55,0.618,6.0,-11.138,0.0,0.244,0.563,8.8e-05,0.0706,0.42,110.738,39
Eddie Kendricks,5zKAlrdrdEkBkylhwT3cqH,My People...Hold On,0.48,0.485,8.0,-13.629,1.0,0.113,0.633,0.000977,0.0917,0.55,144.724,37
Marvin Gaye,1dnTzkUEdwm9jrmdpKSfWU,Mercy Mercy Me (The Ecology),0.521,0.606,11.0,-12.12,0.0,0.0471,0.405,0.6409999999999999,0.0914,0.497,93.256,61
Stevie Wonder,0dMd4rilfd6gPbXaLpNYhu,Higher Ground,0.716,0.85,8.0,-9.949,1.0,0.0426,0.0631,0.00133,0.1889999999999999,0.821,125.474,65
Tom Clay,706CvlhWdQi3hmCEas3iBN,"What The World Needs Now Is Love/Abraham, Martin And John",0.406,0.599,2.0,-9.619,0.0,0.375,0.941,0.00156,0.108,0.539,93.485,38
The Valadiers,4IlsLphpkrX1fxA1vuuSjy,Greetings (This Is Uncle Sam) - Single Version,0.53,0.569,2.0,-5.971,0.0,0.0267,0.925,1.35e-06,0.6409999999999999,0.616,86.17,35
Amiri Baraka,51YTMo5liOoytxQSMTRurI,It’s Nation Time,0.371,0.883,2.0,-7.784,1.0,0.2769999999999999,0.276,0.0,0.37,0.62,82.133,35
Erykah Badu,4Nngx0azfbJibdS5oT3dG8,Penitentiary Philosophy,0.504,0.505,6.0,-7.838999999999999,0.0,0.0913,0.0513,0.0811,0.0989,0.622,161.115,44
Stevie Wonder,0dG7mCPPLmwf1HQ1svKA5c,Village Ghetto Land,0.266,0.0607,1.0,-15.763,1.0,0.0361,0.75,0.0,0.213,0.391,93.557,2
Syreeta,6tO7l18wFdc88kteJNsmHt,Black Maybe,0.367,0.327,9.0,-10.497,1.0,0.0343,0.813,7.47e-06,0.121,0.134,116.888,36
Four Tops,410S5c6jdjG5TyGZUvlqx1,Standing In The Shadows Of Love,0.746,0.7929999999999999,6.0,-8.999,1.0,0.0323,0.0583,1.7e-05,0.312,0.887,113.986,33
Commodores,14Tj6yYXItEhy466a0yeR0,Zoom,0.469,0.313,6.0,-13.032,1.0,0.065,0.325,0.0,0.0465,0.596,173.63,52
The Spinners,4huOPF1DlqeSkF3PPcUYcJ,O-o-h Child,0.437,0.4629999999999999,8.0,-15.442,1.0,0.0668,0.856,0.0,0.0951,0.884,188.479,30
Martha Reeves & The Vandellas,5gwvsIrTVL4F76tn9xEhQ3,Come And Get These Memories,0.5329999999999999,0.67,3.0,-7.213999999999999,1.0,0.0394,0.62,1.51e-06,0.331,0.897,127.129,39
The Temptations,1A8gqfrso63AC4XVW6DTTw,Cloud Nine,0.7390000000000001,0.4479999999999999,2.0,-13.993,1.0,0.065,0.375,0.0,0.0635,0.833,118.01,42
Four Tops,0PpamSdfQzIAvj5OB9Bz54,Reach Out I'll Be There - Single Version / Mono,0.622,0.782,3.0,-4.888999999999999,0.0,0.0352,0.0662,0.0,0.241,0.684,119.575,51
The Miracles,47IRIQxGDe2Sc6F4pe2FMf,Shop Around,0.5579999999999999,0.6859999999999999,7.0,-4.495,1.0,0.0289,0.8,0.0,0.815,0.8859999999999999,132.075,54
Mary Wells,00CmjeeHvAVKvx3tcIiZTy,Two Lovers,0.679,0.412,2.0,-16.962,1.0,0.0305,0.416,0.0,0.128,0.963,105.903,50
Gladys Knight & The Pips,1aRrJewQmqU3wMUf86VVc6,I Heard It Through The Grapevine,0.693,0.5660000000000001,5.0,-11.611,1.0,0.0442,0.218,1.49e-05,0.179,0.9,112.337,51
The Originals,3E9zYordfTyoCQbLpTgB94,"Baby, I'm For Real",0.331,0.245,5.0,-13.502,1.0,0.0292,0.5489999999999999,0.0,0.248,0.285,149.832,21
Diana Ross,0yLchb1kn0jtEgIRtoTCwq,Ain't No Mountain High Enough - Single Version,0.311,0.6990000000000001,0.0,-8.945,0.0,0.0405,0.418,0.0017699999999999,0.24,0.546,96.348,43
Eddie Kendricks,7H3JKR6vI3UWEtYrKSvUKG,Intimate Friends,0.55,0.432,9.0,-11.943,1.0,0.0278,0.51,0.000377,0.0565,0.623,149.924,39
"Grover Washington, Jr.",2fmXnPfzguSp3zKDibCBgv,Mister Magic,0.74,0.645,5.0,-8.481,0.0,0.0721,0.00857,0.381,0.0637,0.862,103.773,51
The Spinners,1l1YTy9nJ0trwhsCGcimly,It's A Shame,0.372,0.642,11.0,-11.955,1.0,0.0594,0.0947,0.0,0.1169999999999999,0.705,198.731,66
Thelma Houston,7eflaRnXGmpD5Dk7coPvec,Don't Leave Me This Way - Single Version,0.529,0.6709999999999999,0.0,-9.745,0.0,0.0594,0.0972,9.99e-06,0.0917,0.6729999999999999,121.071,55
Commodores,1JQ6Xm1JrvHfvAqhl5pwaA,Easy,0.598,0.353,10.0,-15.06,0.0,0.0343,0.147,3.91e-05,0.0592,0.342,132.457,77
Mary Jane Girls,7iyjZ4paFWpTrJJenM0yZb,All Night Long,0.7879999999999999,0.439,7.0,-10.272,1.0,0.226,0.168,0.00613,0.0996,0.679,94.873,55
Dennis Edwards,2XZRe31lC2YDj9xhPSSIly,Don't Look Any Further - Single Version,0.75,0.579,9.0,-10.406,0.0,0.0422,0.0453,0.0072299999999999,0.0674,0.93,95.155,54
Switch,1DEI0amdbd2i5hTs3fXtfs,"I Call Your Name - 12"" Version",0.528,0.639,11.0,-8.202,1.0,0.0884,0.677,0.00125,0.271,0.83,79.888,47
DeBarge,1c5KZhtOAOH7eFOlBekNhS,I Like It,0.6779999999999999,0.735,9.0,-4.473,1.0,0.0454,0.419,6.41e-06,0.185,0.775,174.991,60
The Boys,3qWBa4EpvVlnCvbNUYR4RP,Dial My Heart,0.7240000000000001,0.7,11.0,-9.496,0.0,0.0579,0.0315,0.0151,0.0359,0.8109999999999999,100.516,30
Boyz II Men,3PqhQ5G24At0yDQuJBLZjT,Motownphilly,0.708,0.947,2.0,-5.274,1.0,0.102,0.00659,7.82e-06,0.326,0.7929999999999999,114.165,43
BJ The Chicago Kid,5MjAFPcmrR1DYCgZrXCN4d,Turnin' Me Up,0.7340000000000001,0.7759999999999999,2.0,-4.1930000000000005,1.0,0.0826,0.0406,0.193,0.0547,0.843,78.542,65
Stacy Barthe,5zsqV7VwDz2gRnALIpTaP1,Angel,0.622,0.642,3.0,-6.57,0.0,0.0318,0.154,0.0,0.121,0.595,90.01100000000001,40
Kevin Ross,11ZPIe8MUvf8yXEWS1vNQZ,Don't Go,0.604,0.7020000000000001,8.0,-8.488,0.0,0.132,0.562,6.37e-05,0.119,0.556,89.90799999999999,45
The Marvelettes,6UoklSOHrajLQkD98nP7re,Don't Mess With Bill - Single Version,0.68,0.542,2.0,-10.398,1.0,0.0336,0.3379999999999999,0.0,0.127,0.5,116.242,36
The Miracles,21m543vxwOjEI0ZaxBxptB,I'll Try Something New,0.4429999999999999,0.509,7.0,-8.639,0.0,0.0315,0.66,0.0,0.124,0.847,108.594,37
Smokey Robinson & The Miracles,6QyQmdvQ1ywNccYa0pwLNQ,The Tracks Of My Tears,0.502,0.3329999999999999,7.0,-10.914,1.0,0.0264,0.6990000000000001,0.0,0.222,0.7290000000000001,96.982,64
Smokey Robinson & The Miracles,7uK7xGxTNumIRHKDbibPWD,I Second That Emotion,0.6559999999999999,0.645,2.0,-8.52,1.0,0.033,0.17,0.0,0.051,0.777,95.869,43
The Miracles,7wLRmjiDYI6flIVzboUqSV,You've Really Got A Hold On Me,0.532,0.436,0.0,-8.459,1.0,0.031,0.736,0.0,0.226,0.52,119.151,56
Smokey Robinson & The Miracles,3nsJGZ5RV2ZHkbKvD771gU,Ooo Baby Baby,0.185,0.344,7.0,-9.378,1.0,0.0295,0.81,0.0,0.166,0.424,178.635,59
Smokey Robinson & The Miracles,1FR0n0kgkBpZjW8GQW8jA8,The Tears Of A Clown - Album Version / Mono,0.6,0.7809999999999999,6.0,-7.86,1.0,0.0323,0.301,0.0,0.3229999999999999,0.954,128.43,30
Smokey Robinson,5khAYmr8HHFwI3sp0Lw9wp,Being With You,0.649,0.434,0.0,-9.529,0.0,0.0267,0.764,2.44e-06,0.0822,0.5720000000000001,108.754,55
Smokey Robinson,7LOYcC6phKAVOckgmVZJJT,Just To See Her,0.8170000000000001,0.381,4.0,-15.473,0.0,0.0367,0.159,0.0,0.0707,0.901,109.135,56
The Temptations,1uzcPl4GZSU9Ysl1ZcMLTb,Since I Lost My Baby,0.516,0.693,3.0,-5.814,1.0,0.0266,0.125,1.7e-05,0.0577,0.914,101.227,46
The Temptations,3496rr5XSGD6n1Z1OKXovb,The Way You Do The Things You Do,0.622,0.6940000000000001,4.0,-4.581,1.0,0.034,0.192,0.000723,0.41,0.75,124.123,65
The Temptations,0ptRYs1lDuewLvhwTOLL1h,Don't Look Back,0.433,0.488,10.0,-8.514,1.0,0.0312,0.6940000000000001,0.0,0.0945,0.902,202.287,38
The Temptations,3lv6sbtb3Zg8fFaIWCjqvp,"I Want A Love I Can See - 2002 ""My Girl : Best Of The Temptations"" Mix",0.691,0.488,11.0,-10.380999999999998,0.0,0.0412,0.252,0.0,0.107,0.967,110.907,34
The Jackson 5,6CheRswRZOyRyaYIeeFloE,Who's Loving You,0.369,0.35,7.0,-9.425,1.0,0.0315,0.75,0.000105,0.138,0.3979999999999999,82.13600000000001,54
The Supremes,20HpRfGcg3neSqboaQHvLC,Your Heart Belongs To Me - Mono Version with Echo,0.705,0.544,2.0,-6.06,0.0,0.0278,0.8809999999999999,0.0,0.1689999999999999,0.958,107.671,35
The Supremes,5SsTHh7JK6I0FYm0u3sIMX,"Your Wonderful Sweet, Sweet Love",0.823,0.871,7.0,-7.142,1.0,0.0385,0.455,0.0675,0.0419,0.965,115.587,32
Marvin Gaye,1yyJNEU2gWG6QiJkhPwrde,Ain't That Peculiar - Single Version,0.564,0.7709999999999999,9.0,-9.346,1.0,0.0474,0.182,0.0,0.618,0.789,81.832,47
Marvin Gaye,471yG3FpXwgKcbNlblZ1Yt,I'll Be Doggone - Juke Box Single Version,0.726,0.57,2.0,-10.037,1.0,0.0319,0.1889999999999999,0.0,0.0799,0.78,133.658,40
The Isley Brothers,0NnyYBnyStcNKDu7PejLPF,Love the One You're With,0.75,0.78,4.0,-7.861000000000001,1.0,0.036,0.367,2.67e-06,0.153,0.738,94.864,60
Al Green,10vkYRKw6Jjr7try1ir50G,Tired of Being Alone,0.772,0.397,7.0,-8.585,1.0,0.0391,0.3389999999999999,0.00541,0.0753,0.617,97.964,69
The Temptations,5qf5RkyeFIwPdHrftXnOLq,Papa Was A Rollin' Stone - Single Version,0.754,0.5920000000000001,5.0,-8.808,0.0,0.0683,0.613,0.0153,0.0675,0.835,120.283,17
Stevie Wonder,6AplSHtiSr0cqimR27ghdV,We Can Work It Out,0.619,0.574,8.0,-9.775,1.0,0.0328,0.0805,0.0,0.0948,0.7659999999999999,105.35,19
Aretha Franklin,5YD86vWLu1YqR818b1GADO,Bridge over Troubled Water,0.498,0.302,10.0,-12.529000000000002,1.0,0.0329,0.755,0.000271,0.0888,0.386,77.999,55
Jean Knight,2Bls0igCm79XQQ95IoUbhq,Mr. Big Stuff,0.884,0.488,8.0,-12.53,1.0,0.186,0.2769999999999999,2.34e-06,0.2289999999999999,0.974,93.209,66
The Staple Singers,4lzTyLYXb3ED01TSLCJ1Hz,Respect Yourself,0.826,0.674,6.0,-8.595,0.0,0.0255,0.171,0.00196,0.0735,0.925,109.994,54
Billy Paul,4sj8qFcEDnRPNv3tBbUVUf,Me and Mrs. Jones,0.303,0.555,0.0,-9.259,0.0,0.0482,0.3879999999999999,1.16e-06,0.4679999999999999,0.447,67.322,31
Stevie Wonder,3M5eeHXgG4VplKNcsBC8Dj,"Signed, Sealed, Delivered (I'm Yours)",0.67,0.619,0.0,-10.365,0.0,0.0323,0.0514,0.0,0.0492,0.807,108.826,24
George McCrae,5bSgarDpObM6V8PJcXo9pz,Rock Your Baby,0.609,0.667,5.0,-13.409,0.0,0.0329,0.266,0.125,0.143,0.95,104.157,17
Aretha Franklin,0sQ594D1EuU66VDdtHBE6j,Spanish Harlem,0.66,0.619,2.0,-12.577,1.0,0.0465,0.239,0.00762,0.0826,0.914,115.398,52
Wilson Pickett,79krwDoFzJ6dbNRwceAwgH,Don't Let the Green Grass Fool You,0.573,0.7070000000000001,6.0,-8.29,0.0,0.0632,0.442,0.000241,0.123,0.961,152.467,52
The Spinners,5i0urffBRKl09GSX2Jhdeh,Could It Be I'm Falling in Love,0.382,0.727,9.0,-6.6770000000000005,0.0,0.0861,0.7290000000000001,0.0,0.196,0.826,207.265,61
The O'Jays,28285KFbyCq8sJofn58qlD,Love Train,0.7440000000000001,0.568,0.0,-9.629,1.0,0.0494,0.186,1.18e-05,0.163,0.687,122.657,70
Linda Fields,1cdRKJlpHp273rwdqMRLOr,"Shame, Shame, Shame",0.795,0.603,7.0,-7.468999999999999,1.0,0.0396,0.317,2.74e-06,0.172,0.925,102.482,55
King Floyd,0gtTfaz5zzbJA28Ypu7k0W,Groove Me,0.913,0.481,11.0,-8.459,1.0,0.0998,0.392,7.48e-05,0.0279,0.878,103.62,60
The Dramatics,14MN0kzWGgODPoRql1eWT8,Whatcha See Is Whatcha Get,0.6409999999999999,0.74,6.0,-8.425,1.0,0.118,0.249,0.0,0.281,0.914,152.939,12
The Dramatics,70eine3FCFbBVmX3HZhto4,Whatcha See Is Whatcha Get,0.654,0.708,6.0,-9.347,1.0,0.146,0.2019999999999999,0.0,0.0792,0.904,153.266,46
Donny Hathaway,4bBR6VDctTQkZay4j7hRTx,"Love, Love, Love",0.507,0.7070000000000001,8.0,-7.775,1.0,0.0564,0.6890000000000001,0.0,0.161,0.634,94.766,42
O.V. Wright,1MfTk6SFrxDenLQvAPpgHl,Let's Straighten It Out,0.6679999999999999,0.507,5.0,-10.355,0.0,0.0254,0.71,0.000918,0.098,0.785,79.581,6
Syl Johnson,4SuGW6oK6AMgKBIqhJ4gyY,Concrete Reservation,0.594,0.738,9.0,-7.077000000000001,0.0,0.0305,0.171,2.64e-05,0.108,0.7709999999999999,90.474,48
Chicago Gangsters,5dQn02IFMtt6Uvzauousbz,Let Me Go,0.261,0.624,3.0,-2.707,0.0,0.0359,0.0549,0.0038799999999999,0.0869,0.473,166.135,21
Little Beaver & the Rocketeers,57ey598LjotK7zyN1ZthzA,Do Right Man,0.642,0.631,5.0,-6.165,0.0,0.0368,0.659,0.0193,0.103,0.737,95.856,39
Dave Hamilton,1VZhAmXBAJrR9Rx6iAQtRC,Pisces Pace,0.845,0.8109999999999999,5.0,-3.588,0.0,0.0519,0.68,0.288,0.129,0.677,123.605,40
